        id           X            Y       Z  Nbrs_Moules id_moules
  27327202  160570.000  5142855.000  11.894            6       569
  27327713  160569.000  5142856.000  11.891            6       569
  27327714  160570.000  5142856.000  11.897            6       569
  27328225  160569.000  5142857.000  11.920            6       569
  27328226  160570.000  5142857.000  11.875            6       569
  27327203  160571.000  5142855.000  11.898            6       569
  27327204  160572.000  5142855.000  11.931            6       569
  27327715  160571.000  5142856.000  11.895            6       569
  27327716  160572.000  5142856.000  11.926            6       569
  27328227  160571.000  5142857.000  11.882            6       569
  27328228  160572.000  5142857.000  11.926            6       569
  27328735  160567.000  5142858.000  11.720            6       569
  27328736  160568.000  5142858.000  11.815            6       569
  27329248  160568.000  5142859.000  11.892            6       569
  27328737  160569.000  5142858.000  11.936            6       569
  27328738  160570.000  5142858.000  11.906            6       569
  27328739  160571.000  5142858.000  11.902            6       569
  27328740  160572.000  5142858.000  11.954            6       569
  27329249  160569.000  5142859.000  11.969            6       569
  27329250  160570.000  5142859.000  11.932            6       569
  27329251  160571.000  5142859.000  11.922            6       569
  27329252  160572.000  5142859.000  11.959            6       569
  27329761  160569.000  5142860.000  11.986            6       569
  27329762  160570.000  5142860.000  12.002            6       569
  27329763  160571.000  5142860.000  11.988            6       569
  27329764  160572.000  5142860.000  12.006            6       569
  27325669  160573.000  5142852.000  11.853            6       569
  27325670  160574.000  5142852.000  11.939            6       569
  27326181  160573.000  5142853.000  11.950            6       569
  27326182  160574.000  5142853.000  11.984            6       569
  27326183  160575.000  5142853.000  11.994            6       569
  27326693  160573.000  5142854.000  11.976            6       569
  27326694  160574.000  5142854.000  12.032            6       569
  27326695  160575.000  5142854.000  12.015            6       569
  27326696  160576.000  5142854.000  12.022            6       569
  27327205  160573.000  5142855.000  11.980            6       569
  27327206  160574.000  5142855.000  12.035            6       569
  27327207  160575.000  5142855.000  11.975            6       569
  27327717  160573.000  5142856.000  11.991            6       569
  27327718  160574.000  5142856.000  12.057            6       569
  27327719  160575.000  5142856.000  12.028            6       569
  27328229  160573.000  5142857.000  11.999            6       569
  27328230  160574.000  5142857.000  12.087            6       569
  27328231  160575.000  5142857.000  12.149            6       569
  27327208  160576.000  5142855.000  11.925            6       569
  27327720  160576.000  5142856.000  11.988            6       569
  27328232  160576.000  5142857.000  12.230            6       569
  27328741  160573.000  5142858.000  12.021            6       569
  27328742  160574.000  5142858.000  12.102            6       569
  27328743  160575.000  5142858.000  12.156            6       569
  27328744  160576.000  5142858.000  12.174            6       569
  27329253  160573.000  5142859.000  12.055            6       569
  27329254  160574.000  5142859.000  12.159            6       569
  27329255  160575.000  5142859.000  12.174            6       569
  27329765  160573.000  5142860.000  12.109            6       569
  27329766  160574.000  5142860.000  12.198            6       569
 219015216  282148.793  5210210.788   2.647            1       575
 219015227  282148.129  5210212.415   2.711            1       575
 219015237  282147.982  5210212.753   2.739            1       575
 219015249  282147.139  5210214.387   2.618            1       575
 219015250  282147.611  5210213.531   2.662            1       575
 219015260  282146.862  5210214.840   2.636            1       575
 219015272  282146.235  5210215.798   2.851            1       575
  51430017  190869.000  5163225.000  12.976            4       576
  51429100  190871.000  5163223.000  12.766            4       576
  51429101  190872.000  5163223.000  12.574            4       576
  51429557  190870.000  5163224.000  12.766            4       576
  51429558  190871.000  5163224.000  12.766            4       576
  51429559  190872.000  5163224.000  12.574            4       576
  51430018  190870.000  5163225.000  12.976            4       576
  51430019  190871.000  5163225.000  12.976            4       576
  51430020  190872.000  5163225.000  12.722            4       576
  51429102  190873.000  5163223.000  12.574            4       576
  51429103  190874.000  5163223.000  12.574            4       576
  51429560  190873.000  5163224.000  12.574            4       576
  51429561  190874.000  5163224.000  12.505            4       576
  51430021  190873.000  5163225.000  12.722            4       576
  51430022  190874.000  5163225.000  12.505            4       576
  51430478  190869.000  5163226.000  12.976            4       576
  51430939  190869.000  5163227.000  13.302            4       576
  51431402  190869.000  5163228.000  13.302            4       576
  51431865  190869.000  5163229.000  13.651            4       576
  51430479  190870.000  5163226.000  12.976            4       576
  51430480  190871.000  5163226.000  12.976            4       576
  51430481  190872.000  5163226.000  12.722            4       576
  51430940  190870.000  5163227.000  13.302            4       576
  51430941  190871.000  5163227.000  13.302            4       576
  51430942  190872.000  5163227.000  12.952            4       576
  51431403  190870.000  5163228.000  13.302            4       576
  51431404  190871.000  5163228.000  13.302            4       576
